b0b714e4d4655e6e78bcee53f699abc55f431cc8,DELETE,regular-file,node_modules/nwjs-builder-phoenix/caches/nwjs-v0.28.0-osx-x64.zip,73877375,
79d0cfa6cc864f9ff259425703e8e279cc60e5f6,DELETE,executable,node_modules/nwjs-builder-phoenix/caches/nwjs-v0.28.0-osx-x64.zip-extracted/nwjs-v0.28.0-osx-x64/nwjs.app/Contents/Versions/64.0.3282.119/nwjs Framework.framework/Versions/A/nwjs Framework,117051744,
0e559474cf6e20a5a53fa9bf8ff27fe3cd7aa8b4,DELETE,executable,node_modules/nwjs-builder-phoenix/caches/nwjs-v0.28.0-osx-x64.zip-extracted/nwjs-v0.28.0-osx-x64/nwjs.app/Contents/Versions/64.0.3282.119/nwjs Framework.framework/libnode.dylib,21501232,
